# Station : SAINT-MALO
# Longitude : -2.028103
# Latitude : 48.640812
# Organisme fournisseur de données : Shom, CCI Ille-et-Vilaine, CR Bretagne
# Fuseau horaire : UTC
# Référence verticale : zero_hydrographique
# Unité : m
# Source 1 : Données brutes temps réel
# Source 2 : Données brutes temps différé
# Source 3 : Données validées temps différé
# Source 4 : Données horaires validées
# Source 5 : Données horaires brutes
# Source 6 : Pleines et basses mers
# Date;Valeur;Source
28/02/2021 10:00:00;7.426;4
28/02/2021 11:00:00;5.038;4
28/02/2021 12:00:00;3.061;4
28/02/2021 13:00:00;1.604;4
28/02/2021 14:00:00;0.926;4
28/02/2021 15:00:00;1.768;4
28/02/2021 16:00:00;4.29;4
28/02/2021 17:00:00;7.651;4
28/02/2021 18:00:00;10.619;4
28/02/2021 19:00:00;12.259;4
28/02/2021 20:00:00;12.1;4
28/02/2021 21:00:00;10.638;4
28/02/2021 22:00:00;8.41;4
28/02/2021 23:00:00;5.877;4
01/03/2021 00:00:00;3.67;4
01/03/2021 01:00:00;1.992;4
01/03/2021 02:00:00;0.995;4
01/03/2021 03:00:00;1.386;4
01/03/2021 04:00:00;3.591;4
01/03/2021 05:00:00;7.017;4
01/03/2021 06:00:00;10.338;4
01/03/2021 07:00:00;12.495;4
01/03/2021 08:00:00;12.713;4
01/03/2021 09:00:00;11.455;4
01/03/2021 10:00:00;9.24;4
01/03/2021 11:00:00;6.666;4
01/03/2021 12:00:00;4.28;4
01/03/2021 13:00:00;2.435;4
01/03/2021 14:00:00;1.124;4
01/03/2021 15:00:00;0.866;4
01/03/2021 16:00:00;2.355;4
01/03/2021 17:00:00;5.44;4
01/03/2021 18:00:00;8.904;4
01/03/2021 19:00:00;11.675;4
01/03/2021 20:00:00;12.713;4
01/03/2021 21:00:00;12.033;4
01/03/2021 22:00:00;10.104;4
01/03/2021 23:00:00;7.644;4
02/03/2021 00:00:00;5.12;4
02/03/2021 01:00:00;3.043;4
02/03/2021 02:00:00;1.526;4
02/03/2021 03:00:00;0.856;4
02/03/2021 04:00:00;1.836;4
02/03/2021 05:00:00;4.61;4
02/03/2021 06:00:00;8.191;4
02/03/2021 07:00:00;11.279;4
02/03/2021 08:00:00;12.831;4
02/03/2021 09:00:00;12.461;4
02/03/2021 10:00:00;10.798;4
02/03/2021 11:00:00;8.39;4
02/03/2021 12:00:00;5.81;4
02/03/2021 13:00:00;3.625;4
02/03/2021 14:00:00;1.966;4
02/03/2021 15:00:00;0.935;4
02/03/2021 16:00:00;1.224;4
02/03/2021 17:00:00;3.295;4
02/03/2021 18:00:00;6.668;4
02/03/2021 19:00:00;9.94;4
02/03/2021 20:00:00;12.149;4
02/03/2021 21:00:00;12.479;4
02/03/2021 22:00:00;11.316;4
02/03/2021 23:00:00;9.19;4
03/03/2021 00:00:00;6.702;4
03/03/2021 01:00:00;4.366;4
03/03/2021 02:00:00;2.561;4
03/03/2021 03:00:00;1.325;4
03/03/2021 04:00:00;1.197;4
03/03/2021 05:00:00;2.808;4
03/03/2021 06:00:00;5.911;4
03/03/2021 07:00:00;9.301;4
03/03/2021 08:00:00;11.867;4
03/03/2021 09:00:00;12.638;4
03/03/2021 10:00:00;11.8;4
03/03/2021 11:00:00;9.856;4
03/03/2021 12:00:00;7.487;4
03/03/2021 13:00:00;5.112;4
03/03/2021 14:00:00;3.254;4
03/03/2021 15:00:00;1.871;4
03/03/2021 16:00:00;1.293;4
03/03/2021 17:00:00;2.188;4
03/03/2021 18:00:00;4.683;4
03/03/2021 19:00:00;7.882;4
03/03/2021 20:00:00;10.723;4
03/03/2021 21:00:00;12.129;4
03/03/2021 22:00:00;11.831;4
03/03/2021 23:00:00;10.4;4
04/03/2021 00:00:00;8.274;4
04/03/2021 01:00:00;5.947;4
04/03/2021 02:00:00;3.935;4
04/03/2021 03:00:00;2.455;4
04/03/2021 04:00:00;1.632;4
04/03/2021 05:00:00;2.091;4
04/03/2021 06:00:00;4.125;4
04/03/2021 07:00:00;7.159;4
04/03/2021 08:00:00;10.084;4
04/03/2021 09:00:00;11.85;4
04/03/2021 10:00:00;11.94;4
04/03/2021 11:00:00;10.762;4
04/03/2021 12:00:00;8.873;4
04/03/2021 13:00:00;6.719;4
04/03/2021 14:00:00;4.705;4
04/03/2021 15:00:00;3.184;4
04/03/2021 16:00:00;2.165;4
04/03/2021 17:00:00;2.085;4
04/03/2021 18:00:00;3.411;4
04/03/2021 19:00:00;5.964;4
04/03/2021 20:00:00;8.727;4
04/03/2021 21:00:00;10.813;4
04/03/2021 22:00:00;11.457;4
04/03/2021 23:00:00;10.759;4
05/03/2021 00:00:00;9.28;4
05/03/2021 01:00:00;7.323;4
05/03/2021 02:00:00;5.366;4
05/03/2021 03:00:00;3.788;4
05/03/2021 04:00:00;2.69;4
05/03/2021 05:00:00;2.34;4
05/03/2021 06:00:00;3.147;4
05/03/2021 07:00:00;5.261;4
05/03/2021 08:00:00;7.783;4
05/03/2021 09:00:00;10.012;4
05/03/2021 10:00:00;11.015;4
05/03/2021 11:00:00;10.69;4
05/03/2021 12:00:00;9.525;4
05/03/2021 13:00:00;7.832;4
05/03/2021 14:00:00;6.097;4
05/03/2021 15:00:00;4.524;4
05/03/2021 16:00:00;3.402;4
05/03/2021 17:00:00;2.812;4
05/03/2021 18:00:00;3.101;4
05/03/2021 19:00:00;4.541;4
05/03/2021 20:00:00;6.693;4
05/03/2021 21:00:00;8.849;4
05/03/2021 22:00:00;10.181;4
05/03/2021 23:00:00;10.357;4
06/03/2021 00:00:00;9.562;4
06/03/2021 01:00:00;8.281;4
06/03/2021 02:00:00;6.693;4
06/03/2021 03:00:00;5.212;4
06/03/2021 04:00:00;4.022;4
06/03/2021 05:00:00;3.268;4
06/03/2021 06:00:00;3.229;4
06/03/2021 07:00:00;4.162;4
06/03/2021 08:00:00;5.958;4
06/03/2021 09:00:00;7.933;4
06/03/2021 10:00:00;9.486;4
06/03/2021 11:00:00;9.99;4
06/03/2021 12:00:00;9.553;4
06/03/2021 13:00:00;8.575;4
06/03/2021 14:00:00;7.318;4
06/03/2021 15:00:00;6.026;4
06/03/2021 16:00:00;4.881;4
06/03/2021 17:00:00;4.068;4
06/03/2021 18:00:00;3.744;4
06/03/2021 19:00:00;4.159;4
06/03/2021 20:00:00;5.382;4
06/03/2021 21:00:00;6.964;4
06/03/2021 22:00:00;8.532;4
06/03/2021 23:00:00;9.361;4
07/03/2021 00:00:00;9.38;4
07/03/2021 01:00:00;8.805;4
07/03/2021 02:00:00;7.888;4
07/03/2021 03:00:00;6.743;4
07/03/2021 04:00:00;5.655;4
07/03/2021 05:00:00;4.733;4
07/03/2021 06:00:00;4.168;4
07/03/2021 07:00:00;4.16;4
07/03/2021 08:00:00;4.837;4
07/03/2021 09:00:00;6.089;4
07/03/2021 10:00:00;7.542;4
07/03/2021 11:00:00;8.668;4
07/03/2021 12:00:00;9.084;4
07/03/2021 13:00:00;8.868;4
07/03/2021 14:00:00;8.266;4
07/03/2021 15:00:00;7.443;4
07/03/2021 16:00:00;6.476;4
07/03/2021 17:00:00;5.604;4
07/03/2021 18:00:00;4.902;4
07/03/2021 19:00:00;4.537;4
07/03/2021 20:00:00;4.706;4
07/03/2021 21:00:00;5.508;4
07/03/2021 22:00:00;6.622;4
07/03/2021 23:00:00;7.822;4
08/03/2021 00:00:00;8.664;4
08/03/2021 01:00:00;8.929;4
08/03/2021 02:00:00;8.702;4
08/03/2021 03:00:00;8.138;4
08/03/2021 04:00:00;7.269;4
08/03/2021 05:00:00;6.299;4
08/03/2021 06:00:00;5.373;4
08/03/2021 07:00:00;4.63;4
08/03/2021 08:00:00;4.373;4
08/03/2021 09:00:00;4.658;4
08/03/2021 10:00:00;5.525;4
08/03/2021 11:00:00;6.623;4
08/03/2021 12:00:00;7.797;4
08/03/2021 13:00:00;8.588;4
08/03/2021 14:00:00;8.841;4
08/03/2021 15:00:00;8.629;4
08/03/2021 16:00:00;8.04;4
08/03/2021 17:00:00;7.18;4
08/03/2021 18:00:00;6.233;4
08/03/2021 19:00:00;5.359;4
08/03/2021 20:00:00;4.689;4
08/03/2021 21:00:00;4.445;4
08/03/2021 22:00:00;4.845;4
08/03/2021 23:00:00;5.783;4
09/03/2021 00:00:00;7.022;4
09/03/2021 01:00:00;8.249;4
09/03/2021 02:00:00;9.025;4
09/03/2021 03:00:00;9.241;4
09/03/2021 04:00:00;8.867;4
09/03/2021 05:00:00;8.029;4
09/03/2021 06:00:00;6.902;4
09/03/2021 07:00:00;5.713;4
09/03/2021 08:00:00;4.69;4
09/03/2021 09:00:00;4.052;4
09/03/2021 10:00:00;3.985;4
09/03/2021 11:00:00;4.578;4
09/03/2021 12:00:00;5.797;4
09/03/2021 13:00:00;7.272;4
09/03/2021 14:00:00;8.666;4
09/03/2021 15:00:00;9.451;4
09/03/2021 16:00:00;9.46;4
09/03/2021 17:00:00;8.883;4
09/03/2021 18:00:00;7.87;4
09/03/2021 19:00:00;6.621;4
09/03/2021 20:00:00;5.419;4
09/03/2021 21:00:00;4.41;4
09/03/2021 22:00:00;3.842;4
09/03/2021 23:00:00;4.007;4
10/03/2021 00:00:00;5.05;4
10/03/2021 01:00:00;6.612;4
10/03/2021 02:00:00;8.404;4
10/03/2021 03:00:00;9.743;4
10/03/2021 04:00:00;10.195;4
10/03/2021 05:00:00;9.828;4
10/03/2021 06:00:00;8.851;4
10/03/2021 07:00:00;7.416;4
10/03/2021 08:00:00;5.928;4
10/03/2021 09:00:00;4.582;4
10/03/2021 10:00:00;3.587;4
10/03/2021 11:00:00;3.253;4
10/03/2021 12:00:00;3.85;4
10/03/2021 13:00:00;5.265;4
10/03/2021 14:00:00;7.256;4
10/03/2021 15:00:00;9.183;4
10/03/2021 16:00:00;10.308;4
10/03/2021 17:00:00;10.415;4
10/03/2021 18:00:00;9.678;4
10/03/2021 19:00:00;8.447;4
10/03/2021 20:00:00;6.878;4
10/03/2021 21:00:00;5.336;4
10/03/2021 22:00:00;4.094;4
10/03/2021 23:00:00;3.414;4
11/03/2021 00:00:00;3.609;4
11/03/2021 01:00:00;4.901;4
11/03/2021 02:00:00;6.961;4
11/03/2021 03:00:00;9.179;4
11/03/2021 04:00:00;10.79;4
11/03/2021 05:00:00;11.314;4
11/03/2021 06:00:00;10.686;4
11/03/2021 07:00:00;9.348;4
11/03/2021 08:00:00;7.581;4
11/03/2021 09:00:00;5.814;4
11/03/2021 10:00:00;4.276;4
11/03/2021 11:00:00;3.189;4
11/03/2021 12:00:00;2.817;4
11/03/2021 13:00:00;3.51;4
11/03/2021 14:00:00;5.277;4
11/03/2021 15:00:00;7.659;4
11/03/2021 16:00:00;9.852;4
11/03/2021 17:00:00;11.114;4
11/03/2021 18:00:00;11.102;4
11/03/2021 19:00:00;10.018;4
11/03/2021 20:00:00;8.315;4
11/03/2021 21:00:00;6.395;4
11/03/2021 22:00:00;4.64;4
11/03/2021 23:00:00;3.319;4
12/03/2021 00:00:00;2.68;4
12/03/2021 01:00:00;2.999;4
12/03/2021 02:00:00;4.611;4
12/03/2021 03:00:00;7.073;4
12/03/2021 04:00:00;9.525;4
12/03/2021 05:00:00;11.214;4
12/03/2021 06:00:00;11.543;4
12/03/2021 07:00:00;10.644;4
12/03/2021 08:00:00;8.984;4
12/03/2021 09:00:00;6.981;4
12/03/2021 10:00:00;5.018;4
12/03/2021 11:00:00;3.453;4
12/03/2021 12:00:00;2.386;4
12/03/2021 13:00:00;2.216;4
12/03/2021 14:00:00;3.465;4
12/03/2021 15:00:00;5.778;4
12/03/2021 16:00:00;8.492;4
12/03/2021 17:00:00;10.751;4
12/03/2021 18:00:00;11.644;4
12/03/2021 19:00:00;11.155;4
12/03/2021 20:00:00;9.731;4
12/03/2021 21:00:00;7.756;4
12/03/2021 22:00:00;5.726;4
12/03/2021 23:00:00;4.005;4
13/03/2021 00:00:00;2.81;4
13/03/2021 01:00:00;2.429;4
13/03/2021 02:00:00;3.41;4
13/03/2021 03:00:00;5.695;4
13/03/2021 04:00:00;8.398;4
13/03/2021 05:00:00;10.885;4
13/03/2021 06:00:00;12.179;4
13/03/2021 07:00:00;11.887;4
13/03/2021 08:00:00;10.524;4
13/03/2021 09:00:00;8.516;4
13/03/2021 10:00:00;6.288;4
13/03/2021 11:00:00;4.315;4
13/03/2021 12:00:00;2.86;4
13/03/2021 13:00:00;2.004;4
13/03/2021 14:00:00;2.287;4
13/03/2021 15:00:00;4.096;4
13/03/2021 16:00:00;6.862;4
13/03/2021 17:00:00;9.672;4
13/03/2021 18:00:00;11.62;4
13/03/2021 19:00:00;11.986;4
13/03/2021 20:00:00;10.967;4
13/03/2021 21:00:00;9.124;4
13/03/2021 22:00:00;6.93;4
13/03/2021 23:00:00;4.851;4
14/03/2021 00:00:00;3.164;4
14/03/2021 01:00:00;2.131;4
14/03/2021 02:00:00;2.091;4
14/03/2021 03:00:00;3.53;4
14/03/2021 04:00:00;6.261;4
14/03/2021 05:00:00;9.203;4
14/03/2021 06:00:00;11.495;4
14/03/2021 07:00:00;12.173;4
14/03/2021 08:00:00;11.407;4
14/03/2021 09:00:00;9.616;4
14/03/2021 10:00:00;7.388;4
14/03/2021 11:00:00;5.14;4
14/03/2021 12:00:00;3.325;4
14/03/2021 13:00:00;2.035;4
14/03/2021 14:00:00;1.584;4
14/03/2021 15:00:00;2.553;4
14/03/2021 16:00:00;5.023;4
14/03/2021 17:00:00;8.127;4
14/03/2021 18:00:00;10.735;4
14/03/2021 19:00:00;11.974;4
14/03/2021 20:00:00;11.57;4
14/03/2021 21:00:00;10.061;4
14/03/2021 22:00:00;7.95;4
14/03/2021 23:00:00;5.725;4
15/03/2021 00:00:00;3.821;4
15/03/2021 01:00:00;2.422;4
15/03/2021 02:00:00;1.721;4
15/03/2021 03:00:00;2.35;4
15/03/2021 04:00:00;4.552;4
15/03/2021 05:00:00;7.617;4
15/03/2021 06:00:00;10.469;4
15/03/2021 07:00:00;12.126;4
15/03/2021 08:00:00;12.053;4
15/03/2021 09:00:00;10.709;4
15/03/2021 10:00:00;8.62;4
15/03/2021 11:00:00;6.291;4
15/03/2021 12:00:00;4.159;4
15/03/2021 13:00:00;2.572;4
15/03/2021 14:00:00;1.638;4
15/03/2021 15:00:00;1.842;4
15/03/2021 16:00:00;3.603;4
15/03/2021 17:00:00;6.541;4
15/03/2021 18:00:00;9.513;4
15/03/2021 19:00:00;11.575;4
15/03/2021 20:00:00;11.925;4
15/03/2021 21:00:00;10.823;4
15/03/2021 22:00:00;8.916;4
15/03/2021 23:00:00;6.682;4
16/03/2021 00:00:00;4.53;4
16/03/2021 01:00:00;2.907;4
16/03/2021 02:00:00;1.862;4
16/03/2021 03:00:00;1.79;4
16/03/2021 04:00:00;3.223;4
16/03/2021 05:00:00;5.968;4
16/03/2021 06:00:00;8.974;4
16/03/2021 07:00:00;11.304;4
16/03/2021 08:00:00;12.049;4
16/03/2021 09:00:00;11.243;4
16/03/2021 10:00:00;9.509;4
16/03/2021 11:00:00;7.305;4
16/03/2021 12:00:00;5.078;4
16/03/2021 13:00:00;3.309;4
16/03/2021 14:00:00;2.107;4
16/03/2021 15:00:00;1.738;4
16/03/2021 16:00:00;2.765;4
16/03/2021 17:00:00;5.245;4
16/03/2021 18:00:00;8.181;4
16/03/2021 19:00:00;10.727;4
16/03/2021 20:00:00;11.8;4
16/03/2021 21:00:00;11.264;4
16/03/2021 22:00:00;9.704;4
16/03/2021 23:00:00;7.625;4
17/03/2021 00:00:00;5.477;4
17/03/2021 01:00:00;3.668;4
17/03/2021 02:00:00;2.41;4
17/03/2021 03:00:00;1.896;4
17/03/2021 04:00:00;2.608;4
17/03/2021 05:00:00;4.719;4
17/03/2021 06:00:00;7.535;4
17/03/2021 07:00:00;10.142;4
17/03/2021 08:00:00;11.501;4
17/03/2021 09:00:00;11.304;4
17/03/2021 10:00:00;10.013;4
17/03/2021 11:00:00;8.094;4
17/03/2021 12:00:00;5.995;4
17/03/2021 13:00:00;4.122;4
17/03/2021 14:00:00;2.753;4
17/03/2021 15:00:00;2.036;4
17/03/2021 16:00:00;2.41;4
17/03/2021 17:00:00;4.131;4
17/03/2021 18:00:00;6.832;4
17/03/2021 19:00:00;9.468;4
17/03/2021 20:00:00;11.119;4
17/03/2021 21:00:00;11.204;4
17/03/2021 22:00:00;10.071;4
17/03/2021 23:00:00;8.317;4
18/03/2021 00:00:00;6.298;4
18/03/2021 01:00:00;4.445;4
18/03/2021 02:00:00;3.079;4
18/03/2021 03:00:00;2.294;4
18/03/2021 04:00:00;2.455;4
18/03/2021 05:00:00;3.906;4
18/03/2021 06:00:00;6.341;4
18/03/2021 07:00:00;8.854;4
18/03/2021 08:00:00;10.685;4
18/03/2021 09:00:00;11.104;4
18/03/2021 10:00:00;10.284;4
18/03/2021 11:00:00;8.754;4
18/03/2021 12:00:00;6.88;4
18/03/2021 13:00:00;5.031;4
18/03/2021 14:00:00;3.623;4
18/03/2021 15:00:00;2.76;4
18/03/2021 16:00:00;2.706;4
18/03/2021 17:00:00;3.774;4
18/03/2021 18:00:00;5.942;4
18/03/2021 19:00:00;8.321;4
18/03/2021 20:00:00;10.242;4
18/03/2021 21:00:00;10.838;4
18/03/2021 22:00:00;10.179;4
18/03/2021 23:00:00;8.802;4
19/03/2021 00:00:00;7.06;4
19/03/2021 01:00:00;5.36;4
19/03/2021 02:00:00;4.006;4
19/03/2021 03:00:00;3.155;4
19/03/2021 04:00:00;2.991;4
19/03/2021 05:00:00;3.808;4
19/03/2021 06:00:00;5.598;4
19/03/2021 07:00:00;7.767;4
19/03/2021 08:00:00;9.641;4
19/03/2021 09:00:00;10.425;4
19/03/2021 10:00:00;10.034;4
19/03/2021 11:00:00;8.913;4
19/03/2021 12:00:00;7.421;4
19/03/2021 13:00:00;5.836;4
19/03/2021 14:00:00;4.438;4
19/03/2021 15:00:00;3.48;4
19/03/2021 16:00:00;3.084;4
19/03/2021 17:00:00;3.6;4
19/03/2021 18:00:00;5.117;4
19/03/2021 19:00:00;7.16;4
19/03/2021 20:00:00;9.056;4
19/03/2021 21:00:00;10.04;4
19/03/2021 22:00:00;9.886;4
19/03/2021 23:00:00;8.933;4
20/03/2021 00:00:00;7.625;4
20/03/2021 01:00:00;6.151;4
20/03/2021 02:00:00;4.839;4
20/03/2021 03:00:00;3.92;4
20/03/2021 04:00:00;3.49;4
20/03/2021 05:00:00;3.805;4
20/03/2021 06:00:00;4.98;4
20/03/2021 07:00:00;6.677;4
20/03/2021 08:00:00;8.435;4
20/03/2021 09:00:00;9.505;4
20/03/2021 10:00:00;9.583;4
20/03/2021 11:00:00;8.945;4
20/03/2021 12:00:00;7.852;4
20/03/2021 13:00:00;6.594;4
20/03/2021 14:00:00;5.384;4
20/03/2021 15:00:00;4.432;4
20/03/2021 16:00:00;3.92;4
20/03/2021 17:00:00;4.028;4
20/03/2021 18:00:00;4.924;4
20/03/2021 19:00:00;6.374;4
20/03/2021 20:00:00;7.995;4
20/03/2021 21:00:00;9.12;4
20/03/2021 22:00:00;9.361;4
20/03/2021 23:00:00;8.825;4
21/03/2021 00:00:00;7.933;4
21/03/2021 01:00:00;6.805;4
21/03/2021 02:00:00;5.714;4
21/03/2021 03:00:00;4.842;4
21/03/2021 04:00:00;4.335;4
21/03/2021 05:00:00;4.325;4
21/03/2021 06:00:00;4.959;4
21/03/2021 07:00:00;6.064;4
21/03/2021 08:00:00;7.368;4
21/03/2021 09:00:00;8.447;4
21/03/2021 10:00:00;8.833;4
21/03/2021 11:00:00;8.551;4
21/03/2021 12:00:00;7.962;4
21/03/2021 13:00:00;7.102;4
21/03/2021 14:00:00;6.202;4
21/03/2021 15:00:00;5.37;4
21/03/2021 16:00:00;4.806;4
21/03/2021 17:00:00;4.601;4
21/03/2021 18:00:00;4.946;4
21/03/2021 19:00:00;5.814;4
21/03/2021 20:00:00;6.918;4
21/03/2021 21:00:00;7.956;4
21/03/2021 22:00:00;8.513;4
21/03/2021 23:00:00;8.473;4
22/03/2021 00:00:00;8.005;4
22/03/2021 01:00:00;7.331;4
22/03/2021 02:00:00;6.598;4
22/03/2021 03:00:00;5.888;4
22/03/2021 04:00:00;5.302;4
22/03/2021 05:00:00;4.985;4
22/03/2021 06:00:00;5.046;4
22/03/2021 07:00:00;5.556;4
22/03/2021 08:00:00;6.343;4
22/03/2021 09:00:00;7.179;4
22/03/2021 10:00:00;7.799;4
22/03/2021 11:00:00;7.985;4
22/03/2021 12:00:00;7.872;4
22/03/2021 13:00:00;7.518;4
22/03/2021 14:00:00;7.01;4
22/03/2021 15:00:00;6.42;4
22/03/2021 16:00:00;5.856;4
22/03/2021 17:00:00;5.418;4
22/03/2021 18:00:00;5.289;4
22/03/2021 19:00:00;5.535;4
22/03/2021 20:00:00;6.077;4
22/03/2021 21:00:00;6.805;4
22/03/2021 22:00:00;7.493;4
22/03/2021 23:00:00;7.911;4
23/03/2021 00:00:00;7.984;4
23/03/2021 01:00:00;7.83;4
23/03/2021 02:00:00;7.415;4
23/03/2021 03:00:00;6.9;4
23/03/2021 04:00:00;6.328;4
23/03/2021 05:00:00;5.829;4
23/03/2021 06:00:00;5.445;4
23/03/2021 07:00:00;5.334;4
23/03/2021 08:00:00;5.541;4
23/03/2021 09:00:00;5.959;4
23/03/2021 10:00:00;6.539;4
23/03/2021 11:00:00;7.142;4
23/03/2021 12:00:00;7.623;4
23/03/2021 13:00:00;7.886;4
23/03/2021 14:00:00;7.895;4
23/03/2021 15:00:00;7.661;4
23/03/2021 16:00:00;7.164;4
23/03/2021 17:00:00;6.535;4
23/03/2021 18:00:00;5.93;4
23/03/2021 19:00:00;5.481;4
23/03/2021 20:00:00;5.336;4
23/03/2021 21:00:00;5.548;4
23/03/2021 22:00:00;6.061;4
23/03/2021 23:00:00;6.775;4
24/03/2021 00:00:00;7.547;4
24/03/2021 01:00:00;8.1;4
24/03/2021 02:00:00;8.342;4
24/03/2021 03:00:00;8.196;4
24/03/2021 04:00:00;7.735;4
24/03/2021 05:00:00;7.014;4
24/03/2021 06:00:00;6.196;4
24/03/2021 07:00:00;5.439;4
24/03/2021 08:00:00;4.928;4
24/03/2021 09:00:00;4.777;4
24/03/2021 10:00:00;5.066;4
24/03/2021 11:00:00;5.774;4
24/03/2021 12:00:00;6.747;4
24/03/2021 13:00:00;7.755;4
24/03/2021 14:00:00;8.529;4
24/03/2021 15:00:00;8.791;4
24/03/2021 16:00:00;8.563;4
24/03/2021 17:00:00;7.927;4
24/03/2021 18:00:00;6.985;4
24/03/2021 19:00:00;6.008;4
24/03/2021 20:00:00;5.131;4
24/03/2021 21:00:00;4.577;4
24/03/2021 22:00:00;4.539;4
24/03/2021 23:00:00;5.165;4
25/03/2021 00:00:00;6.251;4
25/03/2021 01:00:00;7.555;4
25/03/2021 02:00:00;8.682;4
25/03/2021 03:00:00;9.244;4
25/03/2021 04:00:00;9.12;4
25/03/2021 05:00:00;8.506;4
25/03/2021 06:00:00;7.477;4
25/03/2021 07:00:00;6.292;4
25/03/2021 08:00:00;5.151;4
25/03/2021 09:00:00;4.275;4
25/03/2021 10:00:00;3.839;4
25/03/2021 11:00:00;4.072;4
25/03/2021 12:00:00;5.045;4
25/03/2021 13:00:00;6.535;4
25/03/2021 14:00:00;8.194;4
25/03/2021 15:00:00;9.42;4
25/03/2021 16:00:00;9.873;4
25/03/2021 17:00:00;9.495;4
25/03/2021 18:00:00;8.535;4
25/03/2021 19:00:00;7.174;4
25/03/2021 20:00:00;5.763;4
25/03/2021 21:00:00;4.534;4
25/03/2021 22:00:00;3.717;4
25/03/2021 23:00:00;3.593;4
26/03/2021 00:00:00;4.432;4
26/03/2021 01:00:00;6.009;4
26/03/2021 02:00:00;7.926;4
26/03/2021 03:00:00;9.588;4
26/03/2021 04:00:00;10.415;4
26/03/2021 05:00:00;10.249;4
26/03/2021 06:00:00;9.326;4
26/03/2021 07:00:00;7.884;4
26/03/2021 08:00:00;6.23;4
26/03/2021 09:00:00;4.715;4
26/03/2021 10:00:00;3.558;4
26/03/2021 11:00:00;2.994;4
26/03/2021 12:00:00;3.352;4
26/03/2021 13:00:00;4.764;4
26/03/2021 14:00:00;6.903;4
26/03/2021 15:00:00;8.98;4
26/03/2021 16:00:00;10.48;4
26/03/2021 17:00:00;10.943;4
26/03/2021 18:00:00;10.297;4
26/03/2021 19:00:00;8.953;4
26/03/2021 20:00:00;7.139;4
26/03/2021 21:00:00;5.304;4
26/03/2021 22:00:00;3.789;4
26/03/2021 23:00:00;2.817;4
27/03/2021 00:00:00;2.727;4
27/03/2021 01:00:00;3.881;4
27/03/2021 02:00:00;5.924;4
27/03/2021 03:00:00;8.431;4
27/03/2021 04:00:00;10.438;4
27/03/2021 05:00:00;11.3;4
27/03/2021 06:00:00;10.914;4
27/03/2021 07:00:00;9.573;4
27/03/2021 08:00:00;7.685;4
27/03/2021 09:00:00;5.652;4
27/03/2021 10:00:00;3.845;4
27/03/2021 11:00:00;2.499;4
27/03/2021 12:00:00;1.878;4
27/03/2021 13:00:00;2.402;4
27/03/2021 14:00:00;4.357;4
27/03/2021 15:00:00;7.101;4
27/03/2021 16:00:00;9.688;4
27/03/2021 17:00:00;11.362;4
27/03/2021 18:00:00;11.58;4
27/03/2021 19:00:00;10.545;4
27/03/2021 20:00:00;8.716;4
27/03/2021 21:00:00;6.591;4
27/03/2021 22:00:00;4.479;4
27/03/2021 23:00:00;2.846;4
28/03/2021 00:00:00;1.784;4
28/03/2021 01:00:00;1.843;4
28/03/2021 02:00:00;3.512;4
28/03/2021 03:00:00;6.389;4
28/03/2021 04:00:00;9.368;4
28/03/2021 05:00:00;11.592;4
28/03/2021 06:00:00;12.181;4
28/03/2021 07:00:00;11.366;4
28/03/2021 08:00:00;9.549;4
28/03/2021 09:00:00;7.236;4
28/03/2021 10:00:00;4.903;4
28/03/2021 11:00:00;3.023;4
28/03/2021 12:00:00;1.67;4
28/03/2021 13:00:00;1.147;4
28/03/2021 14:00:00;2.111;4
28/03/2021 15:00:00;4.663;4
28/03/2021 16:00:00;7.959;4
28/03/2021 17:00:00;10.844;4
28/03/2021 18:00:00;12.358;4
28/03/2021 19:00:00;12.121;4
28/03/2021 20:00:00;10.566;4
28/03/2021 21:00:00;8.267;4
28/03/2021 22:00:00;5.797;4
28/03/2021 23:00:00;3.631;4
29/03/2021 00:00:00;2.003;4
29/03/2021 01:00:00;1.068;4
29/03/2021 02:00:00;1.54;4
29/03/2021 03:00:00;3.811;4
29/03/2021 04:00:00;7.234;4
29/03/2021 05:00:00;10.484;4
29/03/2021 06:00:00;12.53;4
29/03/2021 07:00:00;12.633;4
29/03/2021 08:00:00;11.302;4
29/03/2021 09:00:00;9.06;4
29/03/2021 10:00:00;6.461;4
29/03/2021 11:00:00;4.103;4
29/03/2021 12:00:00;2.26;4
29/03/2021 13:00:00;0.925;4
29/03/2021 14:00:00;0.659;4
29/03/2021 15:00:00;2.217;4
29/03/2021 16:00:00;5.446;4
29/03/2021 17:00:00;9.01;4
29/03/2021 18:00:00;11.848;4
29/03/2021 19:00:00;12.879;4
29/03/2021 20:00:00;12.137;4
29/03/2021 21:00:00;10.122;4
29/03/2021 22:00:00;7.604;4
29/03/2021 23:00:00;4.963;4
30/03/2021 00:00:00;2.845;4
30/03/2021 01:00:00;1.278;4
30/03/2021 02:00:00;0.559;4
30/03/2021 03:00:00;1.619;4
30/03/2021 04:00:00;4.557;4
30/03/2021 05:00:00;8.303;4
30/03/2021 06:00:00;11.495;4
30/03/2021 07:00:00;13.103;4
30/03/2021 08:00:00;12.693;4
30/03/2021 09:00:00;10.93;4
30/03/2021 10:00:00;8.396;4
30/03/2021 11:00:00;5.697;4
30/03/2021 12:00:00;3.388;4
30/03/2021 13:00:00;1.631;4
30/03/2021 14:00:00;0.503;4
